id,name,url,time,genre,release_time,intro,directors,writers,stars
4874,K-PAX (2001) ,"https://m.media-amazon.com/images/M/MV5BMjE5ZDVkNDAtMTJmYy00NzkzLTg2ZDUtOTZkOTU1ZDYwYTFhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR4,0,182,268_AL_.jpg",2h,Drama|Sci-Fi,26 October 2001 (USA),"PROT is a patient at a mental hospital who claims to be from a far away planet named K PAX. His psychiatrist tries to help him, only to begin to doubt his own explanations.",Iain Softley,Gene Brewer,Kevin Spacey|Jeff Bridges|Mary McCormack
4876,Thir13en Ghosts (2001) ,"https://m.media-amazon.com/images/M/MV5BOTlmNzY5YzgtOTBhYS00NDBlLWJhMTYtMzZmNjI4ODVkYmM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 31min,Horror|Thriller,26 October 2001 (USA),"When Cyrus Kriticos, a very rich collector of unique things dies, he leaves it all to his nephew and his family. All including his house, his fortune, and his malicious collection of ghosts!",Steve Beck,Robb White|Neal Marshall Stevens,Tony Shalhoub|Shannon Elizabeth|Embeth Davidtz
4877,Better Than Sex (2000) ,"https://m.media-amazon.com/images/M/MV5BMTU3MzE2ODkzMF5BMl5BanBnXkFtZTcwMjA5NjQyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",1h 35min,Comedy|Drama|Romance,9 November 2000 (Australia),After a one-night stand a couple is faced with the terrifying possibility of what they really want.,Jonathan Teplitzky,,David Wenham|Susie Porter|Catherine McClements
4878,Donnie Darko (2001) ,"https://m.media-amazon.com/images/M/MV5BZjZlZDlkYTktMmU1My00ZDBiLWFlNjEtYTBhNjVhOTM4ZjJjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 53min,Drama|Mystery|Sci-Fi,30 January 2002 (France),"A troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes, after he narrowly escapes a bizarre accident.",Richard Kelly,,Jake Gyllenhaal|Jena Malone|Mary McDonnell
4879,High Heels and Low Lifes (2001) ,"https://m.media-amazon.com/images/M/MV5BYjVhOTkzMzItNGZkZC00MjE2LTg0YzctZTY2OGEzZDFjMmQwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR2,0,182,268_AL_.jpg",1h 26min,Action|Comedy|Drama,20 July 2001 (UK),A nurse eavesdrops with a friend on a cell phone conversation that describes a bank heist. She and the friend then conspire to blackmail the robbers for two million dollars.,Mel Smith,Kim Fuller|Georgia Pritchett,Kevin McNally|Minnie Driver|Mary McCormack
4880,Life as a House (2001) ,"https://m.media-amazon.com/images/M/MV5BMWVlYTVmZWYtYmVjZi00MDU3LWE2ZTYtMGE4NTAyM2RiNDFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 5min,Drama,9 November 2001 (USA),"When a man is diagnosed with terminal cancer, he takes custody of his misanthropic teenage son, for whom quality time means getting high, engaging in small-time prostitution, and avoiding his father.",Irwin Winkler,,Hayden Christensen|Kevin Kline|Kristin Scott Thomas
4881,The Man Who Wasn't There (2001) ,"https://m.media-amazon.com/images/M/MV5BYjEwMGZkYTgtMTA5Ny00OWFhLTgzMWItYjhhMWUxYTIxNDgwXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 56min,Crime|Drama,26 October 2001 (UK),"A laconic, chain-smoking barber blackmails his wife's boss and lover for money to invest in dry cleaning, but his plan goes terribly wrong.",Joel Coen|Ethan Coen,Joel Coen,Billy Bob Thornton|Frances McDormand|Michael Badalucco
4883,La ville est tranquille (2000) ,"https://m.media-amazon.com/images/M/MV5BMjExMTQ4MTAxMl5BMl5BanBnXkFtZTcwNjE5NzUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 13min,Drama,17 January 2001 (France),"A dark tale of working-class life in Marseilles, a city in crisis. Interesting characters include a hard-bitten but compassionate fish market worker with a drug addicted daughter and a ...
                    ",Robert Guédiguian,Jean-Louis Milesi,Ariane Ascaride|Jean-Pierre Darroussin|Gérard Meylan
4885,Domestic Disturbance (2001) ,"https://m.media-amazon.com/images/M/MV5BNGI0YTcyYTItYTA0Ni00ZTlkLWI2NTUtZWFhYmVjZGFmOGMwXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_UY268_CR1,0,182,268_AL_.jpg",1h 29min,Crime|Mystery|Thriller,2 November 2001 (USA),"When Danny witnesses his stepfather Rick murder a man, Danny's father Frank has to protect his son from the greatest danger.",Harold Becker,Lewis Colick|William S. Comanor,John Travolta|Nick Loren|James Lashly
4886,"Monsters, Inc. (2001) ","https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 32min,Animation|Adventure|Comedy,2 November 2001 (USA),"In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, 2 monsters realize things may not be what they think.",Pete Docter|David Silverman|1 more credit,Pete Docter|Jill Culton,Billy Crystal|John Goodman|Mary Gibbs
4887,The One (2001) ,"https://m.media-amazon.com/images/M/MV5BNzY4YmUzMDAtMDYyZS00MTBmLWEzZDAtOGY3MDE2YjJkMGUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 27min,Action|Sci-Fi|Thriller,2 November 2001 (USA),"A rogue Multiverse agent goes on a manhunt for alternate versions of himself, getting stronger with each kill. Only the last version of himself, an LAPD cop, can stop his crusade before he becomes ""The One"".",James Wong,Glen Morgan,Jet Li|Carla Gugino|Delroy Lindo
4888,Tape (2001) ,"https://m.media-amazon.com/images/M/MV5BNjIwYjFhZGEtZWQwOC00ODU2LWEyMzYtOGNmNTc1OGMzOGZkXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 26min,Drama,12 July 2002 (Denmark),Three old high school friends meet in a Michigan motel room to dissect painful memories from their past.,Richard Linklater,Stephen Belber,Ethan Hawke|Robert Sean Leonard
4889,Heist (2001) ,"https://m.media-amazon.com/images/M/MV5BZDBiNTNlZTMtZjlmNC00ZGI0LWI2YjctODA4MzNlYjEyNzQ2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 49min,Action|Crime|Drama,9 November 2001 (USA),"A career jewel thief finds himself at tense odds with his longtime partner, a crime boss who sends his nephew to keep watch.",David Mamet,,Gene Hackman|Rebecca Pidgeon|Danny DeVito
4890,Shallow Hal (2001) ,"https://m.media-amazon.com/images/M/MV5BMTcwMzY2NDE0NF5BMl5BanBnXkFtZTYwNjg2Njc2._V1_UX182_CR0,0,182,268_AL_.jpg",1h 54min,Comedy|Drama|Fantasy,9 November 2001 (USA),A shallow man falls in love with a 300-pound woman because of her inner beauty.,Bobby Farrelly|Peter Farrelly,Sean Moynihan|Peter Farrelly,Jack Black|Gwyneth Paltrow|Jason Alexander
4893,When a Stranger Calls (1979) ,"https://m.media-amazon.com/images/M/MV5BN2NkNTZmMWEtYmI3ZC00ZDcxLWI4YTEtMjk2YTgyNmI1OTRhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 37min,Horror|Mystery|Thriller,26 October 1979 (USA),"A psychopathic killer terrorizes a babysitter, then returns seven years later to menace her again.",Fred Walton,Steve Feke,Carol Kane|Charles Durning|Rutanya Alda
4896,Harry Potter and the Sorcerer's Stone (2001) ,"https://m.media-amazon.com/images/M/MV5BNjQ3NWNlNmQtMTE5ZS00MDdmLTlkZjUtZTBlM2UxMGFiMTU3XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 32min,Adventure|Family|Fantasy,16 November 2001 (UK),"An orphaned boy enrolls in a school of wizardry, where he learns the truth about himself, his family and the terrible evil that haunts the magical world.",Chris Columbus,J.K. Rowling,Daniel Radcliffe|Rupert Grint|Richard Harris
4898,Novocaine (2001) ,"https://m.media-amazon.com/images/M/MV5BNTMzOTU3NjUtZjRlMi00ODgyLWJlOTktYzI5MmRjMjI4NTlmXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 35min,Comedy|Crime|Drama,14 December 2001 (USA),A dentist finds himself a murder suspect after a sexy patient seduces him & steals all of the drugs from his practice.,David Atkins,Paul Felopulos|David Atkins,Steve Martin|Helena Bonham Carter|Chelcie Ross
4899,Black Knight (2001) ,"https://m.media-amazon.com/images/M/MV5BZjcyZmUxMzEtZjdlZS00NTM5LWJjZTUtOTU5MzgyMTFjNjQyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 35min,Adventure|Comedy|Fantasy,21 November 2001 (USA),"Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After sustaining a blow to the head, he awakens to find himself in 14th century England.",Gil Junger,Darryl Quarles|Peter Gaulke,Martin Lawrence|Marsha Thomason|Tom Wilkinson
4900,Out Cold (2001) ,"https://m.media-amazon.com/images/M/MV5BMjA4NTczOTE2OF5BMl5BanBnXkFtZTcwNzcyNTQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",1h 29min,Comedy|Sport,21 November 2001 (USA),A snowboarder's plans for his own snowboard park go awry when an ex-girlfriend returns to town.,Brendan Malloy|Emmett Malloy,,Flex Alexander|David Denman|A.J. Cook
4901,Spy Game (2001) ,"https://m.media-amazon.com/images/M/MV5BNjNhOGZkNzktMGU3NC00ODk2LWE4NjctZTliN2JjZTQxZmIxXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 6min,Action|Crime|Thriller,21 November 2001 (USA),Retiring CIA agent Nathan Muir recalls his training of Tom Bishop while working against agency politics to free him from his Chinese captors.,Tony Scott,Michael Frost Beckner|Michael Frost Beckner,Robert Redford|Brad Pitt|Catherine McCormack
4902,El espinazo del diablo (2001) ,"https://m.media-amazon.com/images/M/MV5BZTI3MDcwZGItZDMwNS00ZDBjLWEwOGEtMWEyMWUxNDlkYzBjL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",1h 46min,Drama|Horror,20 April 2001 (Spain),"After Carlos - a 12-year-old whose father has died in the Spanish Civil War - arrives at an ominous boys' orphanage, he discovers the school is haunted and has many dark secrets which he must uncover.",Guillermo del Toro,Guillermo del Toro|Antonio Trashorras,Marisa Paredes|Eduardo Noriega|Federico Luppi
4903,In the Bedroom (2001) ,"https://m.media-amazon.com/images/M/MV5BYzQ3ZjhlMWItNGRmNS00OWQzLWJhYjEtMjA3NWIxNmZhNTFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 10min,Crime|Drama,8 February 2002 (USA),A New England couple's college-aged son dates an older woman who has two small children and an unwelcome ex-husband.,Todd Field,Andre Dubus|Robert Festinger,Tom Wilkinson|Sissy Spacek|Nick Stahl
4909,The Incredible Shrinking Woman (1981) ,"https://m.media-amazon.com/images/M/MV5BODYyNzZiM2MtMzM3ZS00YmQ5LWEwMjEtMzE1MTEwNzQ4Y2Y4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 28min,Comedy|Sci-Fi,30 January 1981 (USA),"When an ordinary woman is exposed to a unique mix of chemicals, she begins to uncontrollably physically shrink.",Joel Schumacher,Richard Matheson,Lily Tomlin|Charles Grodin|Ned Beatty
4911,Jabberwocky (1977) ,"https://m.media-amazon.com/images/M/MV5BMjdkN2RhMjYtNWM3Ny00NmE1LTkwN2EtNmQ2ZWMxYzEzYWFmXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 45min,Adventure|Comedy|Fantasy,8 April 1977 (UK),"A young peasant, with no interest in adventure or fortune, is mistaken as the kingdom's only hope when a horrible monster threatens the countryside.",Terry Gilliam,Lewis Carroll|Charles Alverson,Michael Palin|Harry H. Corbett|John Le Mesurier
4912,Funny Girl (1968) ,"https://m.media-amazon.com/images/M/MV5BNTAxZTA2OTAtYzY1OC00NGZlLWJlZDItOWZhMjU4YTc3YWRmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 31min,Biography|Comedy|Drama,19 September 1968 (USA),"The life of Fanny Brice, famed comedienne and entertainer of the early 1900s. We see her rise to fame as a Ziegfeld girl, subsequent career, and her personal life, particularly her relationship with Nick Arnstein.",William Wyler,Isobel Lennart,Barbra Streisand|Omar Sharif|Kay Medford
4914,À bout de souffle (1960) ,"https://m.media-amazon.com/images/M/MV5BZDdiYjNlM2UtODVmNS00N2IyLThjMWEtMWVmZTFmZTdlOWRkXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 30min,Crime|Drama,16 March 1960 (France),"A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he reunites with a hip American journalism student and attempts to persuade her to run away with him to Italy.",Jean-Luc Godard,,Jean-Paul Belmondo|Jean Seberg|Daniel Boulanger
4915,The Beastmaster (1982) ,"https://m.media-amazon.com/images/M/MV5BMWRiMDExOWUtY2ZjMi00NmFhLWI4Y2MtMTgxMjM2MjMxMjUwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 58min,Action|Adventure|Fantasy,20 August 1982 (USA),"A sword-and-sorcery fantasy about a young man's search for revenge. Armed with supernatural powers, the handsome hero and his animal allies wage war against marauding forces.",Don Coscarelli,Don Coscarelli,Marc Singer|Tanya Roberts|Rip Torn
4916,Midway (1976) ,"https://m.media-amazon.com/images/M/MV5BNjQ1ZWJmYmMtYTdjZS00MzZkLTgwMjUtNDc0YjMzOTcwNGUyXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UY268_CR10,0,182,268_AL_.jpg",2h 12min,Action|Drama|History,18 June 1976 (USA),A dramatization of the battle that was widely heralded as a turning point of the Pacific Theatre of World War II.,Jack Smight,,Charlton Heston|Henry Fonda|James Coburn
4917,MacArthur (1977) ,"https://m.media-amazon.com/images/M/MV5BNTRjMjYzNDEtMjNmNy00NzJiLWE0NDgtZDk1N2IzYjgzYTMwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 10min,Biography|Drama|History,15 July 1977 (USA),Biopic of General Douglas MacArthur covering his war exploits during WW2 and the Korean War.,Joseph Sargent,Hal Barwood,Gregory Peck|Dan O'Herlihy|Ed Flanders
4919,Subway (1985) ,"https://m.media-amazon.com/images/M/MV5BNWU2YjBmYWItYThkYy00ZDA5LWIzZDAtYjVkYmE5MTMxZjA3XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_UY268_CR1,0,182,268_AL_.jpg",1h 44min,Thriller,10 April 1985 (France),"On improvising a burglary at a shady tycoon's home, Fred takes refuge in the hip and surreal universe of the Paris Metro and encounters its assorted denizens, the tycoon's henchmen and his disenchanted young wife.",Luc Besson,Luc Besson|Luc Besson,Christopher Lambert|Isabelle Adjani|Richard Bohringer
4920,"Now, Voyager (1942) ","https://m.media-amazon.com/images/M/MV5BZDQ2YWUxOTctYWNjMi00NzE3LTg4MjUtMzUyNzA0OTJjZjNjXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UY268_CR1,0,182,268_AL_.jpg",1h 57min,Drama|Romance,31 October 1942 (USA),"A frumpy spinster blossoms under therapy and becomes an elegant, independent woman.",Irving Rapper,Casey Robinson,Bette Davis|Paul Henreid|Claude Rains
4921,Little Women (1933) ,"https://m.media-amazon.com/images/M/MV5BZGVmNzc3ODYtYjJlYy00YmQ4LWE3NWQtZTlhYWRjYjI1MTg1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 55min,Drama|Family|Romance,24 November 1933 (USA),A chronicle of the lives of a group of sisters growing up in nineteenth-century America.,George Cukor,Louisa May Alcott|Sarah Y. Mason,Katharine Hepburn|Joan Bennett|Paul Lukas
4925,The Cheap Detective (1978) ,"https://m.media-amazon.com/images/M/MV5BNjRjNDRmY2UtNTUwNi00YjlkLWE1OWQtOTk5OTVkZWYxZmZhXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 32min,Comedy|Crime|Mystery,23 June 1978 (USA),"San Francisco, 1940, detectives, dames, documents, Nazis, and a treasure.",Robert Moore,,Peter Falk|Ann-Margret|Eileen Brennan
4926,Iedereen beroemd! (2000) ,"https://m.media-amazon.com/images/M/MV5BYjY5N2MxNjItMDUwYi00YjdhLTk4Y2EtMDQ4ODc0OWQ4ZmIyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY268_CR2,0,182,268_AL_.jpg",1h 37min,Comedy|Drama|Music,12 April 2000 (Belgium),"Jean is a family man and factory worker who dreams of becoming a songwriter. Pinning his hopes on his teenage daughter, Marva, he takes her to singing contests in which the awkward and ...
                    ",Dominique Deruddere,,Josse De Pauw|Eva van der Gucht|Werner De Smedt
4927,The Last Wave (1977) ,"https://m.media-amazon.com/images/M/MV5BMDk3ZGZlNmEtNmE1Ni00OGUyLTliNzktMjJjNDZlMmQ0NjUwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 46min,Drama|Fantasy|Mystery,15 December 1977 (Australia),A Sydney lawyer defends five Aboriginal Persons in a ritualized taboo murder and in the process learns disturbing things about himself and premonitions.,Peter Weir,Peter Weir|Tony Morphett,Richard Chamberlain|Olivia Hamnett|David Gulpilil
4928,Cet obscur objet du désir (1977) ,"https://m.media-amazon.com/images/M/MV5BNzY5NDZjNTEtMTVlZC00MzkxLTllNjQtZmQ5ODE3ZWQxNGM4XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR9,0,182,268_AL_.jpg",1h 43min,Comedy|Drama,17 August 1977 (France),"Recounted in flashback are the romantic perils of Mathieu, a middle-aged French sophisticate as he falls for his nineteen year-old former chambermaid Conchita.",Luis Buñuel,Luis Buñuel|Jean-Claude Carrière,Fernando Rey|Carole Bouquet|Ángela Molina
4929,The Toy (1982) ,"https://m.media-amazon.com/images/M/MV5BNzYxYzZiMjUtYTc3Zi00YzYzLWIyZDgtNDRkNjMwNGVjNWE5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 42min,Comedy,10 December 1982 (USA),An underemployed reporter finds himself literally purchased as a toy for a rich spoiled brat.,Richard Donner,Francis Veber,Richard Pryor|Jackie Gleason|Ned Beatty
4932,Dressed to Kill (1980) ,"https://m.media-amazon.com/images/M/MV5BN2Q2MzczNjItOTAxMS00ZDMzLThiZTktZDFjYzRhYTcyYWU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 44min,Mystery|Thriller,25 July 1980 (USA),"A mysterious blonde woman kills one of a psychiatrist's patients, and then goes after the high-class call girl who witnessed the murder.",Brian De Palma,,Michael Caine|Angie Dickinson|Nancy Allen
4936,Fame (1980) ,"https://m.media-amazon.com/images/M/MV5BMzk2NzA4NjQ4NV5BMl5BanBnXkFtZTgwMzE4OTI1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 14min,Drama|Music|Musical,16 May 1980 (USA),A chronicle of the lives of several teenagers who attend a New York high school for students gifted in the performing arts.,Alan Parker,,Eddie Barth|Irene Cara|Lee Curreri
4939,The Final Countdown (1980) ,"https://m.media-amazon.com/images/M/MV5BOGU5Y2UzZjMtY2M0ZC00YzE4LWJmYjYtNWNiMTlhNDEzMmViXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 43min,Action|Sci-Fi,1 August 1980 (USA),"A modern aircraft carrier is thrown back in time to 1941 near Hawaii, just hours before the Japanese attack on Pearl Harbor.",Don Taylor,Thomas Hunter|Peter Powell,Kirk Douglas|Martin Sheen|Katharine Ross
4941,Flash Gordon (1980) ,"https://m.media-amazon.com/images/M/MV5BN2Y4ZDBjMjEtZWQ0OS00NzYyLTg0M2ItMmUzYTEwN2RmMGVlXkEyXkFqcGdeQXVyMjgyOTI1ODY@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 51min,Action|Adventure|Sci-Fi,11 December 1980 (UK),A football player and his friends travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.,Mike Hodges,Lorenzo Semple Jr.|Michael Allin,Sam J. Jones|Melody Anderson|Max von Sydow
4942,The Angry Red Planet (1959) ,"https://m.media-amazon.com/images/M/MV5BZWIwYWU0NTEtZjgwMi00OWNjLTllMDctMmUwOTg2MDhmNzc3XkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 23min,Adventure|Horror|Sci-Fi,23 November 1959 (USA),One of only two survivors from a Martian expedition is so traumatized she doesn't remember the circumstances of the trip.,Ib Melchior,Ib Melchior|Sidney W. Pink,Gerald Mohr|Nora Hayden|Les Tremayne
4945,The Enforcer (1976) ,"https://m.media-amazon.com/images/M/MV5BYWZiZjkyNGEtYzgwMS00NjEwLTljNDYtZTExNmYzZmViNjFhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 36min,Action|Crime|Thriller,22 December 1976 (USA),"San Francisco Inspector ""Dirty"" Harry Callahan (Clint Eastwood) must foil a terrorist organization made up of disgruntled Vietnam veterans. But this time, he's teamed with female partner Inspector Kate Moore (Tyne Daly), with whom he's not too excited to be working.",James Fargo,Harry Julian Fink|Rita M. Fink,Clint Eastwood|Tyne Daly|Harry Guardino
4946,An Eye for an Eye (1981) ,"https://m.media-amazon.com/images/M/MV5BZjMzMTliZDYtNzNiZC00MWQ1LTgyYTMtMGQ2ZDIzOThjMTRmL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 46min,Action|Adventure|Crime,14 August 1981 (USA),A SFPD undercover narcotics cop aims to avenge his partner's death and destroy a drug-smuggling ring operated by the Chinese Triads.,Steve Carver,James Bruner|James Bruner,Chuck Norris|Christopher Lee|Richard Roundtree
4947,The Gauntlet (1977) ,"https://m.media-amazon.com/images/M/MV5BNGRiYWQ5YzYtNzM5MC00NjUwLWEyN2ItYmM5MzMzZGQ1ODVmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 49min,Action|Crime|Thriller,21 December 1977 (USA),"A hard but mediocre cop is assigned to escort a prostitute into custody from Las Vegas to Phoenix, so that she can testify in a mob trial. But a lot of people are literally betting that they won't make it into town alive.",Clint Eastwood,Michael Butler,Clint Eastwood|Sondra Locke|Pat Hingle
4951,Lord of the Flies (1990) ,"https://m.media-amazon.com/images/M/MV5BMDczN2I3NzItNjdlMS00YmNhLTkyODQtZGI1YWQ0NmViMTgwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 30min,Adventure|Drama|Thriller,16 March 1990 (USA),"Stranded on an island, a group of schoolboys degenerate into savagery.",Harry Hook,William Golding,Balthazar Getty|Chris Furrh|Danuel Pipoly
4952,Morons from Outer Space (1985) ,"https://m.media-amazon.com/images/M/MV5BNmRkYmM3ZWEtMzk0OC00ZGI1LWIwNTAtNGMwODk1MDkzZGVhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 30min,Comedy|Sci-Fi,29 March 1985 (UK),"A trio of moronic aliens crash-land on Earth and become celebrities, while a fourth alien, who arrives separately, finds himself ignored.",Mike Hodges,Griff Rhys Jones,Mel Smith|Griff Rhys Jones|Joanne Pearce
4953,The People That Time Forgot (1977) ,"https://m.media-amazon.com/images/M/MV5BMTQyMjMxODYxM15BMl5BanBnXkFtZTcwMTUxMTM4NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 31min,Adventure|Fantasy|Sci-Fi,17 August 1977 (France),"In 1919, a British expedition in the Antarctica region is searching for a lost American explorer and finds a hidden prehistoric world instead.",Kevin Connor,Edgar Rice Burroughs,Patrick Wayne|Doug McClure|Sarah Douglas
